   0.50000582E+00  -0.53347907E-07   0.00000000E+00
   0.50000589E+00  -0.53939784E-07   0.00000000E+00
   0.50000596E+00  -0.54538228E-07   0.00000000E+00
   0.50000603E+00  -0.55143312E-07   0.00000000E+00
   0.50000610E+00  -0.55755108E-07   0.00000000E+00
   0.50000617E+00  -0.56373692E-07   0.00000000E+00
   0.50000624E+00  -0.56999138E-07   0.00000000E+00
   0.50000631E+00  -0.57631523E-07   0.00000000E+00
   0.50000638E+00  -0.58270924E-07   0.00000000E+00
   0.50000646E+00  -0.58917419E-07   0.00000000E+00
   0.50000653E+00  -0.59571086E-07   0.00000000E+00
   0.50000661E+00  -0.60232005E-07   0.00000000E+00
   0.50000668E+00  -0.60900256E-07   0.00000000E+00
   0.50000676E+00  -0.61575921E-07   0.00000000E+00
   0.50000684E+00  -0.62259082E-07   0.00000000E+00
   0.50000691E+00  -0.62949822E-07   0.00000000E+00
   0.50000699E+00  -0.63648225E-07   0.00000000E+00
   0.50000707E+00  -0.64354376E-07   0.00000000E+00
   0.50000715E+00  -0.65068362E-07   0.00000000E+00
   0.50000724E+00  -0.65790268E-07   0.00000000E+00
   0.50000732E+00  -0.66520183E-07   0.00000000E+00
   0.50000740E+00  -0.67258196E-07   0.00000000E+00
   0.50000748E+00  -0.68004397E-07   0.00000000E+00
   0.50000757E+00  -0.68758876E-07   0.00000000E+00
   0.50000765E+00  -0.69521725E-07   0.00000000E+00
   0.50000774E+00  -0.70293037E-07   0.00000000E+00
   0.50000783E+00  -0.71072906E-07   0.00000000E+00
   0.50000792E+00  -0.71861427E-07   0.00000000E+00
   0.50000801E+00  -0.72658696E-07   0.00000000E+00
   0.50000810E+00  -0.73464810E-07   0.00000000E+00
   0.50000819E+00  -0.74279867E-07   0.00000000E+00
   0.50000828E+00  -0.75103966E-07   0.00000000E+00
   0.50000837E+00  -0.75937207E-07   0.00000000E+00
   0.50000847E+00  -0.76779693E-07   0.00000000E+00
   0.50000856E+00  -0.77631525E-07   0.00000000E+00
   0.50000866E+00  -0.78492807E-07   0.00000000E+00
   0.50000876E+00  -0.79363644E-07   0.00000000E+00
   0.50000885E+00  -0.80244142E-07   0.00000000E+00
   0.50000895E+00  -0.81134408E-07   0.00000000E+00
   0.50000905E+00  -0.82034550E-07   0.00000000E+00
   0.50000915E+00  -0.82944679E-07   0.00000000E+00
   0.50000926E+00  -0.83864905E-07   0.00000000E+00
   0.50000936E+00  -0.84795339E-07   0.00000000E+00
   0.50000947E+00  -0.85736095E-07   0.00000000E+00
   0.50000957E+00  -0.86687288E-07   0.00000000E+00
   0.50000968E+00  -0.87649033E-07   0.00000000E+00
   0.50000979E+00  -0.88621448E-07   0.00000000E+00
   0.50000990E+00  -0.89604650E-07   0.00000000E+00
   0.50001001E+00  -0.90598760E-07   0.00000000E+00
   0.50001012E+00  -0.91603898E-07   0.00000000E+00
   0.50001023E+00  -0.92620186E-07   0.00000000E+00
   0.50001035E+00  -0.93647749E-07   0.00000000E+00
   0.50001046E+00  -0.94686712E-07   0.00000000E+00
   0.50001058E+00  -0.95737200E-07   0.00000000E+00
   0.50001070E+00  -0.96799343E-07   0.00000000E+00
   0.50001081E+00  -0.97873268E-07   0.00000000E+00
   0.50001094E+00  -0.98959107E-07   0.00000000E+00
   0.50001106E+00  -0.10005699E-06   0.00000000E+00
   0.50001118E+00  -0.10116706E-06   0.00000000E+00
   0.50001130E+00  -0.10228943E-06   0.00000000E+00
   0.50001143E+00  -0.10342426E-06   0.00000000E+00
   0.50001156E+00  -0.10457168E-06   0.00000000E+00
   0.50001169E+00  -0.10573183E-06   0.00000000E+00
   0.50001182E+00  -0.10690485E-06   0.00000000E+00
   0.50001195E+00  -0.10809088E-06   0.00000000E+00
   0.50001208E+00  -0.10929007E-06   0.00000000E+00
   0.50001222E+00  -0.11050256E-06   0.00000000E+00
   0.50001235E+00  -0.11172850E-06   0.00000000E+00
   0.50001249E+00  -0.11296804E-06   0.00000000E+00
   0.50001263E+00  -0.11422134E-06   0.00000000E+00
   0.50001277E+00  -0.11548853E-06   0.00000000E+00
   0.50001291E+00  -0.11676979E-06   0.00000000E+00
   0.50001305E+00  -0.11806525E-06   0.00000000E+00
   0.50001320E+00  -0.11937509E-06   0.00000000E+00
   0.50001335E+00  -0.12069946E-06   0.00000000E+00
   0.50001349E+00  -0.12203852E-06   0.00000000E+00
   0.50001364E+00  -0.12339243E-06   0.00000000E+00
   0.50001380E+00  -0.12476137E-06   0.00000000E+00
   0.50001395E+00  -0.12614549E-06   0.00000000E+00
   0.50001410E+00  -0.12754496E-06   0.00000000E+00
   0.50001426E+00  -0.12895996E-06   0.00000000E+00
   0.50001442E+00  -0.13039065E-06   0.00000000E+00
   0.50001458E+00  -0.13183722E-06   0.00000000E+00
   0.50001474E+00  -0.13329983E-06   0.00000000E+00
   0.50001491E+00  -0.13477867E-06   0.00000000E+00
   0.50001507E+00  -0.13627391E-06   0.00000000E+00
   0.50001524E+00  -0.13778574E-06   0.00000000E+00
   0.50001541E+00  -0.13931434E-06   0.00000000E+00
   0.50001558E+00  -0.14085990E-06   0.00000000E+00
   0.50001575E+00  -0.14242260E-06   0.00000000E+00
   0.50001593E+00  -0.14400263E-06   0.00000000E+00
   0.50001610E+00  -0.14560020E-06   0.00000000E+00
   0.50001628E+00  -0.14721548E-06   0.00000000E+00
   0.50001646E+00  -0.14884869E-06   0.00000000E+00
   0.50001665E+00  -0.15050001E-06   0.00000000E+00
   0.50001683E+00  -0.15216965E-06   0.00000000E+00
   0.50001702E+00  -0.15385781E-06   0.00000000E+00
   0.50001721E+00  -0.15556469E-06   0.00000000E+00
   0.50001740E+00  -0.15729051E-06   0.00000000E+00
   0.50001759E+00  -0.15903547E-06   0.00000000E+00
   0.50001779E+00  -0.16079979E-06   0.00000000E+00
   0.50001798E+00  -0.16258368E-06   0.00000000E+00
   0.50001818E+00  -0.16438736E-06   0.00000000E+00
   0.50001838E+00  -0.16621105E-06   0.00000000E+00
   0.50001859E+00  -0.16805497E-06   0.00000000E+00
   0.50001880E+00  -0.16991934E-06   0.00000000E+00
   0.50001900E+00  -0.17180439E-06   0.00000000E+00
   0.50001921E+00  -0.17371035E-06   0.00000000E+00
   0.50001943E+00  -0.17563745E-06   0.00000000E+00
   0.50001964E+00  -0.17758593E-06   0.00000000E+00
   0.50001986E+00  -0.17955602E-06   0.00000000E+00
   0.50002008E+00  -0.18154796E-06   0.00000000E+00
   0.50002030E+00  -0.18356200E-06   0.00000000E+00
   0.50002053E+00  -0.18559838E-06   0.00000000E+00
   0.50002076E+00  -0.18765735E-06   0.00000000E+00
   0.50002099E+00  -0.18973916E-06   0.00000000E+00
   0.50002122E+00  -0.19184406E-06   0.00000000E+00
   0.50002146E+00  -0.19397231E-06   0.00000000E+00
   0.50002169E+00  -0.19612416E-06   0.00000000E+00
   0.50002194E+00  -0.19829988E-06   0.00000000E+00
   0.50002218E+00  -0.20049974E-06   0.00000000E+00
   0.50002243E+00  -0.20272400E-06   0.00000000E+00
   0.50002267E+00  -0.20497293E-06   0.00000000E+00
   0.50002293E+00  -0.20724680E-06   0.00000000E+00
   0.50002318E+00  -0.20954590E-06   0.00000000E+00
   0.50002344E+00  -0.21187049E-06   0.00000000E+00
   0.50002370E+00  -0.21422087E-06   0.00000000E+00
   0.50002396E+00  -0.21659733E-06   0.00000000E+00
   0.50002423E+00  -0.21900014E-06   0.00000000E+00
   0.50002449E+00  -0.22142960E-06   0.00000000E+00
