  -0.17615161E+02   0.99999565E+00  -0.99999557E+00   0.50000435E+00  -0.40938374E-07
  -0.17604126E+02   0.99999560E+00  -0.99999551E+00   0.50000440E+00  -0.41392599E-07
  -0.17593092E+02   0.99999554E+00  -0.99999546E+00   0.50000446E+00  -0.41851864E-07
  -0.17582057E+02   0.99999548E+00  -0.99999540E+00   0.50000452E+00  -0.42316224E-07
  -0.17571023E+02   0.99999542E+00  -0.99999534E+00   0.50000458E+00  -0.42785736E-07
  -0.17559988E+02   0.99999537E+00  -0.99999528E+00   0.50000463E+00  -0.43260457E-07
  -0.17548954E+02   0.99999531E+00  -0.99999522E+00   0.50000469E+00  -0.43740445E-07
  -0.17537919E+02   0.99999525E+00  -0.99999516E+00   0.50000475E+00  -0.44225759E-07
  -0.17526885E+02   0.99999519E+00  -0.99999510E+00   0.50000481E+00  -0.44716457E-07
  -0.17515850E+02   0.99999513E+00  -0.99999504E+00   0.50000487E+00  -0.45212600E-07
  -0.17504815E+02   0.99999507E+00  -0.99999498E+00   0.50000493E+00  -0.45714247E-07
  -0.17493781E+02   0.99999501E+00  -0.99999492E+00   0.50000499E+00  -0.46221460E-07
  -0.17482746E+02   0.99999495E+00  -0.99999486E+00   0.50000505E+00  -0.46734300E-07
  -0.17471712E+02   0.99999489E+00  -0.99999480E+00   0.50000511E+00  -0.47252831E-07
  -0.17460677E+02   0.99999483E+00  -0.99999473E+00   0.50000517E+00  -0.47777114E-07
  -0.17449643E+02   0.99999477E+00  -0.99999467E+00   0.50000523E+00  -0.48307214E-07
  -0.17438608E+02   0.99999470E+00  -0.99999461E+00   0.50000530E+00  -0.48843196E-07
  -0.17427574E+02   0.99999464E+00  -0.99999454E+00   0.50000536E+00  -0.49385124E-07
  -0.17416539E+02   0.99999458E+00  -0.99999448E+00   0.50000542E+00  -0.49933065E-07
  -0.17405505E+02   0.99999451E+00  -0.99999441E+00   0.50000549E+00  -0.50487085E-07
  -0.17394470E+02   0.99999445E+00  -0.99999434E+00   0.50000555E+00  -0.51047253E-07
  -0.17383436E+02   0.99999438E+00  -0.99999428E+00   0.50000562E+00  -0.51613635E-07
  -0.17372401E+02   0.99999431E+00  -0.99999421E+00   0.50000569E+00  -0.52186301E-07
  -0.17361367E+02   0.99999425E+00  -0.99999414E+00   0.50000575E+00  -0.52765320E-07
  -0.17350332E+02   0.99999418E+00  -0.99999407E+00   0.50000582E+00  -0.53350764E-07
  -0.17339298E+02   0.99999411E+00  -0.99999400E+00   0.50000589E+00  -0.53942703E-07
  -0.17328263E+02   0.99999404E+00  -0.99999393E+00   0.50000596E+00  -0.54541209E-07
  -0.17317229E+02   0.99999397E+00  -0.99999386E+00   0.50000603E+00  -0.55146356E-07
  -0.17306194E+02   0.99999390E+00  -0.99999379E+00   0.50000610E+00  -0.55758217E-07
  -0.17295160E+02   0.99999383E+00  -0.99999372E+00   0.50000617E+00  -0.56376866E-07
  -0.17284125E+02   0.99999376E+00  -0.99999365E+00   0.50000624E+00  -0.57002380E-07
  -0.17273091E+02   0.99999369E+00  -0.99999357E+00   0.50000631E+00  -0.57634833E-07
  -0.17262056E+02   0.99999362E+00  -0.99999350E+00   0.50000638E+00  -0.58274303E-07
  -0.17251021E+02   0.99999354E+00  -0.99999342E+00   0.50000646E+00  -0.58920867E-07
  -0.17239987E+02   0.99999347E+00  -0.99999335E+00   0.50000653E+00  -0.59574605E-07
  -0.17228952E+02   0.99999339E+00  -0.99999327E+00   0.50000661E+00  -0.60235597E-07
  -0.17217918E+02   0.99999332E+00  -0.99999320E+00   0.50000668E+00  -0.60903921E-07
  -0.17206883E+02   0.99999324E+00  -0.99999312E+00   0.50000676E+00  -0.61579661E-07
  -0.17195849E+02   0.99999316E+00  -0.99999304E+00   0.50000684E+00  -0.62262898E-07
  -0.17184814E+02   0.99999308E+00  -0.99999296E+00   0.50000692E+00  -0.62953715E-07
  -0.17173780E+02   0.99999301E+00  -0.99999288E+00   0.50000699E+00  -0.63652196E-07
  -0.17162745E+02   0.99999293E+00  -0.99999280E+00   0.50000707E+00  -0.64358427E-07
  -0.17151711E+02   0.99999285E+00  -0.99999272E+00   0.50000715E+00  -0.65072493E-07
  -0.17140676E+02   0.99999276E+00  -0.99999263E+00   0.50000724E+00  -0.65794482E-07
  -0.17129642E+02   0.99999268E+00  -0.99999255E+00   0.50000732E+00  -0.66524480E-07
  -0.17118607E+02   0.99999260E+00  -0.99999247E+00   0.50000740E+00  -0.67262578E-07
  -0.17107573E+02   0.99999252E+00  -0.99999238E+00   0.50000748E+00  -0.68008865E-07
  -0.17096538E+02   0.99999243E+00  -0.99999229E+00   0.50000757E+00  -0.68763431E-07
  -0.17085504E+02   0.99999234E+00  -0.99999221E+00   0.50000766E+00  -0.69526369E-07
  -0.17074469E+02   0.99999226E+00  -0.99999212E+00   0.50000774E+00  -0.70297772E-07
  -0.17063435E+02   0.99999217E+00  -0.99999203E+00   0.50000783E+00  -0.71077733E-07
  -0.17052400E+02   0.99999208E+00  -0.99999194E+00   0.50000792E+00  -0.71866347E-07
  -0.17041366E+02   0.99999199E+00  -0.99999185E+00   0.50000801E+00  -0.72663711E-07
  -0.17030331E+02   0.99999190E+00  -0.99999176E+00   0.50000810E+00  -0.73469921E-07
  -0.17019297E+02   0.99999181E+00  -0.99999166E+00   0.50000819E+00  -0.74285075E-07
  -0.17008262E+02   0.99999172E+00  -0.99999157E+00   0.50000828E+00  -0.75109274E-07
  -0.16997227E+02   0.99999163E+00  -0.99999148E+00   0.50000837E+00  -0.75942616E-07
  -0.16986193E+02   0.99999153E+00  -0.99999138E+00   0.50000847E+00  -0.76785204E-07
  -0.16975158E+02   0.99999144E+00  -0.99999128E+00   0.50000856E+00  -0.77637140E-07
  -0.16964124E+02   0.99999134E+00  -0.99999118E+00   0.50000866E+00  -0.78498527E-07
  -0.16953089E+02   0.99999124E+00  -0.99999109E+00   0.50000876E+00  -0.79369472E-07
  -0.16942055E+02   0.99999115E+00  -0.99999099E+00   0.50000885E+00  -0.80250078E-07
  -0.16931020E+02   0.99999105E+00  -0.99999088E+00   0.50000895E+00  -0.81140455E-07
  -0.16919986E+02   0.99999095E+00  -0.99999078E+00   0.50000905E+00  -0.82040710E-07
  -0.16908951E+02   0.99999084E+00  -0.99999068E+00   0.50000916E+00  -0.82950953E-07
  -0.16897917E+02   0.99999074E+00  -0.99999058E+00   0.50000926E+00  -0.83871294E-07
  -0.16886882E+02   0.99999064E+00  -0.99999047E+00   0.50000936E+00  -0.84801846E-07
  -0.16875848E+02   0.99999053E+00  -0.99999036E+00   0.50000947E+00  -0.85742722E-07
  -0.16864813E+02   0.99999043E+00  -0.99999026E+00   0.50000957E+00  -0.86694036E-07
  -0.16853779E+02   0.99999032E+00  -0.99999015E+00   0.50000968E+00  -0.87655905E-07
  -0.16842744E+02   0.99999021E+00  -0.99999004E+00   0.50000979E+00  -0.88628444E-07
  -0.16831710E+02   0.99999010E+00  -0.99998992E+00   0.50000990E+00  -0.89611774E-07
  -0.16820675E+02   0.99998999E+00  -0.99998981E+00   0.50001001E+00  -0.90606013E-07
  -0.16809641E+02   0.99998988E+00  -0.99998970E+00   0.50001012E+00  -0.91611282E-07
  -0.16798606E+02   0.99998977E+00  -0.99998958E+00   0.50001023E+00  -0.92627703E-07
  -0.16787572E+02   0.99998965E+00  -0.99998947E+00   0.50001035E+00  -0.93655402E-07
  -0.16776537E+02   0.99998954E+00  -0.99998935E+00   0.50001046E+00  -0.94694501E-07
  -0.16765503E+02   0.99998942E+00  -0.99998923E+00   0.50001058E+00  -0.95745129E-07
  -0.16754468E+02   0.99998930E+00  -0.99998911E+00   0.50001070E+00  -0.96807413E-07
  -0.16743433E+02   0.99998918E+00  -0.99998899E+00   0.50001082E+00  -0.97881481E-07
  -0.16732399E+02   0.99998906E+00  -0.99998887E+00   0.50001094E+00  -0.98967466E-07
  -0.16721364E+02   0.99998894E+00  -0.99998874E+00   0.50001106E+00  -0.10006550E-06
  -0.16710330E+02   0.99998882E+00  -0.99998862E+00   0.50001118E+00  -0.10117571E-06
  -0.16699295E+02   0.99998869E+00  -0.99998849E+00   0.50001131E+00  -0.10229824E-06
  -0.16688261E+02   0.99998857E+00  -0.99998836E+00   0.50001143E+00  -0.10343323E-06
  -0.16677226E+02   0.99998844E+00  -0.99998823E+00   0.50001156E+00  -0.10458081E-06
  -0.16666192E+02   0.99998831E+00  -0.99998810E+00   0.50001169E+00  -0.10574111E-06
  -0.16655157E+02   0.99998818E+00  -0.99998797E+00   0.50001182E+00  -0.10691429E-06
  -0.16644123E+02   0.99998805E+00  -0.99998784E+00   0.50001195E+00  -0.10810049E-06
  -0.16633088E+02   0.99998792E+00  -0.99998770E+00   0.50001208E+00  -0.10929984E-06
  -0.16622054E+02   0.99998778E+00  -0.99998756E+00   0.50001222E+00  -0.11051250E-06
  -0.16611019E+02   0.99998765E+00  -0.99998742E+00   0.50001235E+00  -0.11173862E-06
  -0.16599985E+02   0.99998751E+00  -0.99998728E+00   0.50001249E+00  -0.11297834E-06
  -0.16588950E+02   0.99998737E+00  -0.99998714E+00   0.50001263E+00  -0.11423181E-06
  -0.16577916E+02   0.99998723E+00  -0.99998700E+00   0.50001277E+00  -0.11549918E-06
  -0.16566881E+02   0.99998709E+00  -0.99998686E+00   0.50001291E+00  -0.11678062E-06
  -0.16555847E+02   0.99998694E+00  -0.99998671E+00   0.50001306E+00  -0.11807627E-06
  -0.16544812E+02   0.99998680E+00  -0.99998656E+00   0.50001320E+00  -0.11938629E-06
  -0.16533778E+02   0.99998665E+00  -0.99998641E+00   0.50001335E+00  -0.12071085E-06
  -0.16522743E+02   0.99998650E+00  -0.99998626E+00   0.50001350E+00  -0.12205011E-06
  -0.16511709E+02   0.99998635E+00  -0.99998611E+00   0.50001365E+00  -0.12340422E-06
  -0.16500674E+02   0.99998620E+00  -0.99998595E+00   0.50001380E+00  -0.12477335E-06
  -0.16489639E+02   0.99998605E+00  -0.99998580E+00   0.50001395E+00  -0.12615767E-06
  -0.16478605E+02   0.99998589E+00  -0.99998564E+00   0.50001411E+00  -0.12755735E-06
  -0.16467570E+02   0.99998574E+00  -0.99998548E+00   0.50001426E+00  -0.12897256E-06
  -0.16456536E+02   0.99998558E+00  -0.99998532E+00   0.50001442E+00  -0.13040347E-06
  -0.16445501E+02   0.99998542E+00  -0.99998516E+00   0.50001458E+00  -0.13185025E-06
  -0.16434467E+02   0.99998526E+00  -0.99998499E+00   0.50001474E+00  -0.13331308E-06
  -0.16423432E+02   0.99998509E+00  -0.99998482E+00   0.50001491E+00  -0.13479214E-06
  -0.16412398E+02   0.99998493E+00  -0.99998466E+00   0.50001507E+00  -0.13628760E-06
  -0.16401363E+02   0.99998476E+00  -0.99998449E+00   0.50001524E+00  -0.13779966E-06
  -0.16390329E+02   0.99998459E+00  -0.99998431E+00   0.50001541E+00  -0.13932849E-06
  -0.16379294E+02   0.99998442E+00  -0.99998414E+00   0.50001558E+00  -0.14087428E-06
  -0.16368260E+02   0.99998425E+00  -0.99998396E+00   0.50001575E+00  -0.14243722E-06
  -0.16357225E+02   0.99998407E+00  -0.99998378E+00   0.50001593E+00  -0.14401750E-06
  -0.16346191E+02   0.99998389E+00  -0.99998360E+00   0.50001611E+00  -0.14561531E-06
  -0.16335156E+02   0.99998372E+00  -0.99998342E+00   0.50001628E+00  -0.14723085E-06
  -0.16324122E+02   0.99998354E+00  -0.99998324E+00   0.50001646E+00  -0.14886430E-06
  -0.16313087E+02   0.99998335E+00  -0.99998305E+00   0.50001665E+00  -0.15051588E-06
  -0.16302053E+02   0.99998317E+00  -0.99998286E+00   0.50001683E+00  -0.15218578E-06
  -0.16291018E+02   0.99998298E+00  -0.99998267E+00   0.50001702E+00  -0.15387420E-06
  -0.16279984E+02   0.99998279E+00  -0.99998248E+00   0.50001721E+00  -0.15558135E-06
  -0.16268949E+02   0.99998260E+00  -0.99998229E+00   0.50001740E+00  -0.15730744E-06
  -0.16257915E+02   0.99998241E+00  -0.99998209E+00   0.50001759E+00  -0.15905268E-06
  -0.16246880E+02   0.99998221E+00  -0.99998189E+00   0.50001779E+00  -0.16081728E-06
  -0.16235845E+02   0.99998201E+00  -0.99998169E+00   0.50001799E+00  -0.16260146E-06
  -0.16224811E+02   0.99998181E+00  -0.99998149E+00   0.50001819E+00  -0.16440542E-06
  -0.16213776E+02   0.99998161E+00  -0.99998128E+00   0.50001839E+00  -0.16622940E-06
  -0.16202742E+02   0.99998141E+00  -0.99998107E+00   0.50001859E+00  -0.16807362E-06
  -0.16191707E+02   0.99998120E+00  -0.99998086E+00   0.50001880E+00  -0.16993829E-06
  -0.16180673E+02   0.99998099E+00  -0.99998065E+00   0.50001901E+00  -0.17182364E-06
  -0.16169638E+02   0.99998078E+00  -0.99998044E+00   0.50001922E+00  -0.17372991E-06
  -0.16158604E+02   0.99998057E+00  -0.99998022E+00   0.50001943E+00  -0.17565733E-06
  -0.16147569E+02   0.99998035E+00  -0.99998000E+00   0.50001965E+00  -0.17760612E-06
  -0.16136535E+02   0.99998014E+00  -0.99997978E+00   0.50001986E+00  -0.17957654E-06
  -0.16125500E+02   0.99997992E+00  -0.99997955E+00   0.50002008E+00  -0.18156881E-06
  -0.16114466E+02   0.99997969E+00  -0.99997933E+00   0.50002031E+00  -0.18358318E-06
  -0.16103431E+02   0.99997947E+00  -0.99997910E+00   0.50002053E+00  -0.18561990E-06
  -0.16092397E+02   0.99997924E+00  -0.99997887E+00   0.50002076E+00  -0.18767921E-06
  -0.16081362E+02   0.99997901E+00  -0.99997863E+00   0.50002099E+00  -0.18976137E-06
  -0.16070328E+02   0.99997878E+00  -0.99997839E+00   0.50002122E+00  -0.19186662E-06
  -0.16059293E+02   0.99997854E+00  -0.99997815E+00   0.50002146E+00  -0.19399522E-06
  -0.16048259E+02   0.99997830E+00  -0.99997791E+00   0.50002170E+00  -0.19614744E-06
  -0.16037224E+02   0.99997806E+00  -0.99997767E+00   0.50002194E+00  -0.19832353E-06
  -0.16026190E+02   0.99997782E+00  -0.99997742E+00   0.50002218E+00  -0.20052376E-06
  -0.16015155E+02   0.99997757E+00  -0.99997717E+00   0.50002243E+00  -0.20274840E-06
  -0.16004121E+02   0.99997732E+00  -0.99997692E+00   0.50002268E+00  -0.20499771E-06
  -0.15993086E+02   0.99997707E+00  -0.99997666E+00   0.50002293E+00  -0.20727197E-06
  -0.15982052E+02   0.99997682E+00  -0.99997640E+00   0.50002318E+00  -0.20957146E-06
  -0.15971017E+02   0.99997656E+00  -0.99997614E+00   0.50002344E+00  -0.21189646E-06
  -0.15959982E+02   0.99997630E+00  -0.99997587E+00   0.50002370E+00  -0.21424725E-06
  -0.15948948E+02   0.99997604E+00  -0.99997561E+00   0.50002396E+00  -0.21662411E-06
  -0.15937913E+02   0.99997577E+00  -0.99997534E+00   0.50002423E+00  -0.21902734E-06
  -0.15926879E+02   0.99997550E+00  -0.99997506E+00   0.50002450E+00  -0.22145723E-06
  -0.15915844E+02   0.99997523E+00  -0.99997479E+00   0.50002477E+00  -0.22391407E-06
  -0.15904810E+02   0.99997496E+00  -0.99997451E+00   0.50002504E+00  -0.22639816E-06
  -0.15893775E+02   0.99997468E+00  -0.99997422E+00   0.50002532E+00  -0.22890980E-06
  -0.15882741E+02   0.99997440E+00  -0.99997394E+00   0.50002560E+00  -0.23144931E-06
  -0.15871706E+02   0.99997411E+00  -0.99997365E+00   0.50002589E+00  -0.23401698E-06
  -0.15860672E+02   0.99997383E+00  -0.99997336E+00   0.50002617E+00  -0.23661314E-06
  -0.15849637E+02   0.99997354E+00  -0.99997306E+00   0.50002646E+00  -0.23923809E-06
  -0.15838603E+02   0.99997324E+00  -0.99997276E+00   0.50002676E+00  -0.24189215E-06
  -0.15827568E+02   0.99997295E+00  -0.99997246E+00   0.50002705E+00  -0.24457566E-06
  -0.15816534E+02   0.99997264E+00  -0.99997215E+00   0.50002736E+00  -0.24728893E-06
  -0.15805499E+02   0.99997234E+00  -0.99997184E+00   0.50002766E+00  -0.25003230E-06
  -0.15794465E+02   0.99997203E+00  -0.99997153E+00   0.50002797E+00  -0.25280610E-06
  -0.15783430E+02   0.99997172E+00  -0.99997122E+00   0.50002828E+00  -0.25561066E-06
  -0.15772396E+02   0.99997141E+00  -0.99997090E+00   0.50002859E+00  -0.25844633E-06
  -0.15761361E+02   0.99997109E+00  -0.99997057E+00   0.50002891E+00  -0.26131346E-06
  -0.15750327E+02   0.99997077E+00  -0.99997025E+00   0.50002923E+00  -0.26421238E-06
  -0.15739292E+02   0.99997045E+00  -0.99996992E+00   0.50002955E+00  -0.26714346E-06
  -0.15728258E+02   0.99997012E+00  -0.99996958E+00   0.50002988E+00  -0.27010705E-06
  -0.15717223E+02   0.99996979E+00  -0.99996925E+00   0.50003021E+00  -0.27310351E-06
  -0.15706188E+02   0.99996945E+00  -0.99996890E+00   0.50003055E+00  -0.27613321E-06
  -0.15695154E+02   0.99996912E+00  -0.99996856E+00   0.50003088E+00  -0.27919651E-06
  -0.15684119E+02   0.99996877E+00  -0.99996821E+00   0.50003123E+00  -0.28229378E-06
  -0.15673085E+02   0.99996843E+00  -0.99996786E+00   0.50003157E+00  -0.28542541E-06
  -0.15662050E+02   0.99996808E+00  -0.99996750E+00   0.50003192E+00  -0.28859177E-06
  -0.15651016E+02   0.99996772E+00  -0.99996714E+00   0.50003228E+00  -0.29179326E-06
  -0.15639981E+02   0.99996736E+00  -0.99996678E+00   0.50003264E+00  -0.29503025E-06
  -0.15628947E+02   0.99996700E+00  -0.99996641E+00   0.50003300E+00  -0.29830314E-06
  -0.15617912E+02   0.99996664E+00  -0.99996604E+00   0.50003336E+00  -0.30161234E-06
  -0.15606878E+02   0.99996627E+00  -0.99996566E+00   0.50003373E+00  -0.30495823E-06
  -0.15595843E+02   0.99996589E+00  -0.99996528E+00   0.50003411E+00  -0.30834124E-06
  -0.15584809E+02   0.99996551E+00  -0.99996489E+00   0.50003449E+00  -0.31176176E-06
  -0.15573774E+02   0.99996513E+00  -0.99996450E+00   0.50003487E+00  -0.31522023E-06
  -0.15562740E+02   0.99996474E+00  -0.99996411E+00   0.50003526E+00  -0.31871705E-06
  -0.15551705E+02   0.99996435E+00  -0.99996371E+00   0.50003565E+00  -0.32225266E-06
  -0.15540671E+02   0.99996396E+00  -0.99996331E+00   0.50003604E+00  -0.32582747E-06
  -0.15529636E+02   0.99996356E+00  -0.99996290E+00   0.50003644E+00  -0.32944194E-06
  -0.15518602E+02   0.99996315E+00  -0.99996249E+00   0.50003685E+00  -0.33309649E-06
  -0.15507567E+02   0.99996275E+00  -0.99996208E+00   0.50003725E+00  -0.33679157E-06
  -0.15496533E+02   0.99996233E+00  -0.99996165E+00   0.50003767E+00  -0.34052764E-06
  -0.15485498E+02   0.99996191E+00  -0.99996123E+00   0.50003809E+00  -0.34430513E-06
  -0.15474464E+02   0.99996149E+00  -0.99996080E+00   0.50003851E+00  -0.34812453E-06
  -0.15463429E+02   0.99996106E+00  -0.99996036E+00   0.50003894E+00  -0.35198628E-06
  -0.15452394E+02   0.99996063E+00  -0.99995992E+00   0.50003937E+00  -0.35589086E-06
  -0.15441360E+02   0.99996020E+00  -0.99995948E+00   0.50003980E+00  -0.35983874E-06
  -0.15430325E+02   0.99995975E+00  -0.99995903E+00   0.50004025E+00  -0.36383041E-06
  -0.15419291E+02   0.99995931E+00  -0.99995858E+00   0.50004069E+00  -0.36786634E-06
  -0.15408256E+02   0.99995886E+00  -0.99995812E+00   0.50004114E+00  -0.37194704E-06
  -0.15397222E+02   0.99995840E+00  -0.99995765E+00   0.50004160E+00  -0.37607299E-06
  -0.15386187E+02   0.99995794E+00  -0.99995718E+00   0.50004206E+00  -0.38024469E-06
  -0.15375153E+02   0.99995747E+00  -0.99995671E+00   0.50004253E+00  -0.38446266E-06
  -0.15364118E+02   0.99995700E+00  -0.99995623E+00   0.50004300E+00  -0.38872741E-06
  -0.15353084E+02   0.99995652E+00  -0.99995574E+00   0.50004348E+00  -0.39303945E-06
  -0.15342049E+02   0.99995604E+00  -0.99995525E+00   0.50004396E+00  -0.39739932E-06
  -0.15331015E+02   0.99995556E+00  -0.99995476E+00   0.50004444E+00  -0.40180753E-06
  -0.15319980E+02   0.99995506E+00  -0.99995425E+00   0.50004494E+00  -0.40626462E-06
  -0.15308946E+02   0.99995456E+00  -0.99995375E+00   0.50004544E+00  -0.41077115E-06
  -0.15297911E+02   0.99995406E+00  -0.99995323E+00   0.50004594E+00  -0.41532765E-06
  -0.15286877E+02   0.99995355E+00  -0.99995271E+00   0.50004645E+00  -0.41993468E-06
